,dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
1487,1488416400,2017-03-02 01:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-2.49,3.36,3.56,994,93,9.8,230,75,500,0,1,0,3
1488,1488420000,2017-03-02 02:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,-1.56,4.36,4.56,995,93,11.3,250,75,500,0,1,0,3
1489,1488423600,2017-03-02 03:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,-0.33,4.53,5.41,997,87,11.8,280,75,500,0,1,0,3
1490,1488427200,2017-03-02 04:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,-1.43,4.36,4.56,999,93,10.8,280,75,500,0,1,0,3
1491,1488430800,2017-03-02 05:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,-0.68,4.36,4.56,1001,87,8.2,270,75,500,0,1,0,3
1492,1488434400,2017-03-02 06:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,-1.68,4.36,4.56,1002,87,11.8,260,75,300,3,7,7,3
1493,1488438000,2017-03-02 07:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,-1.56,4.36,4.56,1004,86,11.3,260,75,803,1,2,1,3
1494,1488441600,2017-03-02 08:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,-0.87,3.53,4.41,1004,87,8.8,250,20,801,1,4,4,3
1495,1488445200,2017-03-02 09:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,0.62,5.36,5.56,1005,80,8.2,240,20,801,1,4,4,3
1496,1488448800,2017-03-02 10:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.36,6.36,6.56,1006,75,10.3,250,75,803,1,2,6,3
1497,1488452400,2017-03-02 11:00:00,0,53.345035,-6.267261,7.39,9999.0,0.37,2.68,6.53,7.41,1006,61,10.3,260,75,803,1,2,6,3
1498,1488456000,2017-03-02 12:00:00,0,53.345035,-6.267261,7.39,9999.0,1.46,3.68,7.36,7.56,1007,66,6.7,230,75,803,1,2,6,3
1499,1488459600,2017-03-02 13:00:00,0,53.345035,-6.267261,7.39,9999.0,0.37,4.04,7.36,7.56,1007,61,5.7,230,75,803,1,2,6,3
1500,1488463200,2017-03-02 14:00:00,0,53.345035,-6.267261,7.39,9999.0,1.46,4.28,6.53,7.41,1007,66,5.1,210,75,500,0,1,10,3
1501,1488466800,2017-03-02 15:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,4.89,6.36,7.56,1006,75,2.1,180,75,500,0,1,10,3
1502,1488470400,2017-03-02 16:00:00,0,53.345035,-6.267261,7.39,9999.0,1.46,4.5,7.36,7.56,1005,66,4.6,140,75,500,0,1,10,3
1503,1488474000,2017-03-02 17:00:00,0,53.345035,-6.267261,6.39,9000.0,3.37,4.47,6.36,7.56,1004,81,2.6,160,75,500,0,1,10,3
1504,1488477600,2017-03-02 18:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,4.74,7.36,7.56,1003,81,4.1,200,75,500,0,1,10,3
1505,1488481200,2017-03-02 19:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,3.86,7.36,7.56,1003,81,6.2,200,75,500,0,1,0,3
1506,1488484800,2017-03-02 20:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,4.5,7.36,7.56,1003,81,4.6,190,75,500,0,1,0,3
1507,1488488400,2017-03-02 21:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,5.01,7.36,7.56,1002,81,3.6,200,75,500,0,1,0,3
1508,1488492000,2017-03-02 22:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,4.5,7.36,7.56,1002,87,4.6,210,75,500,0,1,0,3
1509,1488495600,2017-03-02 23:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,5.31,7.36,7.56,1002,87,3.1,220,75,500,0,1,0,3
1510,1488499200,2017-03-03 00:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,4.89,6.36,7.56,1001,93,2.1,170,75,500,0,1,0,3
1511,1488502800,2017-03-03 01:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,4.47,6.36,6.56,1001,93,2.6,200,75,500,0,1,0,3
1512,1488506400,2017-03-03 02:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,4.39,5.36,6.56,1000,93,1.5,170,75,500,0,1,0,3
1513,1488510000,2017-03-03 03:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,5.39,5.36,6.56,999,93,0.5,360,75,500,0,1,0,3
1514,1488513600,2017-03-03 04:00:00,0,53.345035,-6.267261,4.39,9999.0,4.39,2.09,4.36,5.56,998,100,2.6,90,75,803,1,2,1,3
1515,1488517200,2017-03-03 05:00:00,0,53.345035,-6.267261,3.39,9999.0,3.39,0.14,3.36,5.56,997,100,3.6,80,75,803,1,2,1,3
1516,1488520800,2017-03-03 06:00:00,0,53.345035,-6.267261,5.39,9999.0,5.39,2.9,5.36,6.56,996,100,3.1,90,75,500,0,1,0,3
1517,1488524400,2017-03-03 07:00:00,0,53.345035,-6.267261,6.39,9999.0,6.39,3.51,6.36,6.56,996,100,4.1,110,75,501,0,0,0,3
1518,1488528000,2017-03-03 08:00:00,0,53.345035,-6.267261,7.39,9000.0,6.33,4.5,6.53,7.41,995,93,4.6,90,75,501,0,0,10,3
1519,1488531600,2017-03-03 09:00:00,0,53.345035,-6.267261,7.39,5000.0,6.33,3.86,7.36,7.56,994,93,6.2,120,75,501,0,0,10,3
1520,1488535200,2017-03-03 10:00:00,0,53.345035,-6.267261,7.39,7000.0,6.33,3.86,7.36,7.56,993,93,6.2,110,75,500,0,1,10,3
1521,1488538800,2017-03-03 11:00:00,0,53.345035,-6.267261,7.39,6000.0,6.33,3.68,7.36,7.56,992,93,6.7,110,75,500,0,1,10,3
1522,1488542400,2017-03-03 12:00:00,0,53.345035,-6.267261,7.39,8000.0,5.37,3.68,7.36,7.56,991,87,6.7,80,75,500,0,1,10,3
1523,1488546000,2017-03-03 13:00:00,0,53.345035,-6.267261,7.39,9000.0,5.37,3.52,7.36,7.56,990,87,7.2,70,75,500,0,1,10,3
1524,1488549600,2017-03-03 14:00:00,0,53.345035,-6.267261,7.39,5000.0,6.33,3.52,7.36,7.56,988,93,7.2,70,90,500,0,1,10,3
1525,1488553200,2017-03-03 15:00:00,0,53.345035,-6.267261,6.39,3000.0,6.39,1.61,6.36,6.56,987,100,9.3,80,75,500,0,1,10,3
1526,1488556800,2017-03-03 16:00:00,0,53.345035,-6.267261,6.39,7000.0,6.39,2.23,6.36,6.56,985,100,7.2,80,75,500,0,1,10,3
1527,1488560400,2017-03-03 17:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,5.31,8.36,8.56,985,93,5.7,120,75,803,1,2,6,3
1528,1488564000,2017-03-03 18:00:00,0,53.345035,-6.267261,8.39,9000.0,7.33,5.31,8.36,8.56,985,93,5.7,120,75,500,0,1,10,3
1529,1488567600,2017-03-03 19:00:00,0,53.345035,-6.267261,8.39,8000.0,7.33,5.54,8.36,8.56,985,93,5.1,130,75,500,0,1,0,3
1530,1488571200,2017-03-03 20:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,5.98,8.36,8.56,984,93,4.1,110,75,500,0,1,0,3
1531,1488574800,2017-03-03 21:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,5.98,8.36,8.56,984,93,4.1,80,75,500,0,1,0,3
1532,1488578400,2017-03-03 22:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,4.81,8.36,8.56,983,93,7.2,110,75,501,0,0,0,3
1533,1488582000,2017-03-03 23:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,4.96,8.36,8.56,982,93,6.7,100,75,501,0,0,0,3
1534,1488585600,2017-03-04 00:00:00,0,53.345035,-6.267261,8.39,9999.0,6.36,4.66,8.36,8.56,982,87,7.7,100,75,500,0,1,0,3
1535,1488589200,2017-03-04 01:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,3.68,7.36,7.56,981,87,6.7,130,75,500,0,1,0,3
1536,1488592800,2017-03-04 02:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,3.26,5.53,6.41,981,87,4.6,120,75,500,0,1,0,3
1537,1488596400,2017-03-04 03:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,4.11,5.53,6.41,980,93,3.1,130,75,500,0,1,0,3
1538,1488600000,2017-03-04 04:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,3.26,6.36,6.56,980,93,4.6,120,75,300,3,7,7,3
1539,1488600000,2017-03-04 04:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,3.26,6.36,6.56,980,93,4.6,120,75,500,0,1,0,3
1540,1488603600,2017-03-04 05:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,2.78,6.36,6.56,980,93,5.7,150,75,500,0,1,0,3
1541,1488607200,2017-03-04 06:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,2.78,6.36,6.56,980,86,5.7,160,75,500,0,1,0,3
1542,1488610800,2017-03-04 07:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,2.78,6.36,6.56,981,86,5.7,160,75,803,1,2,1,3
1543,1488614400,2017-03-04 08:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,4.47,6.36,6.56,981,86,2.6,160,75,803,1,2,6,3
1544,1488618000,2017-03-04 09:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,3.79,6.36,6.56,981,86,3.6,150,75,500,0,1,10,3
1545,1488621600,2017-03-04 10:00:00,0,53.345035,-6.267261,8.39,9999.0,4.41,6.23,7.53,8.41,981,76,3.6,140,75,803,1,2,6,3
1546,1488625200,2017-03-04 11:00:00,0,53.345035,-6.267261,9.39,9999.0,4.4,6.99,7.53,9.41,981,71,4.6,130,75,500,0,1,10,3
1547,1488628800,2017-03-04 12:00:00,0,53.345035,-6.267261,8.39,9999.0,5.32,5.98,7.53,8.41,981,81,4.1,120,75,500,0,1,10,3
1548,1488632400,2017-03-04 13:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,5.66,6.53,7.41,982,81,2.6,250,75,310,3,9,9,3
1549,1488632400,2017-03-04 13:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,5.66,6.53,7.41,982,81,2.6,250,75,500,0,1,10,3
1550,1488636000,2017-03-04 14:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,5.66,6.53,7.41,982,87,2.6,250,75,501,0,0,10,3
1551,1488639600,2017-03-04 15:00:00,0,53.345035,-6.267261,7.39,9999.0,6.33,5.01,6.53,7.41,982,93,3.6,260,75,501,0,0,10,3
1552,1488643200,2017-03-04 16:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,3.86,6.53,7.41,983,87,6.2,260,75,500,0,1,10,3
1553,1488646800,2017-03-04 17:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,5.66,5.53,7.41,983,87,2.6,330,75,500,0,1,10,3
1554,1488650400,2017-03-04 18:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,2.4,5.53,6.41,984,87,6.7,270,75,500,0,1,10,3
1555,1488654000,2017-03-04 19:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,2.58,5.53,6.41,985,87,6.2,280,75,803,1,2,1,3
1556,1488657600,2017-03-04 20:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,0.94,5.36,5.56,985,93,7.2,270,75,803,1,2,1,3
1557,1488661200,2017-03-04 21:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,0.78,5.36,5.56,985,93,7.7,260,75,300,3,7,7,3
1558,1488664800,2017-03-04 22:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,0.78,5.36,5.56,986,93,7.7,260,75,803,1,2,1,3
1559,1488668400,2017-03-04 23:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,0.94,4.53,5.41,986,87,7.2,240,75,803,1,2,1,3
1560,1488672000,2017-03-05 00:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,-0.16,4.36,4.56,986,87,6.7,230,40,802,1,3,2,3
1561,1488675600,2017-03-05 01:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,-0.34,4.36,4.56,985,87,7.2,240,75,803,1,2,1,3
1562,1488679200,2017-03-05 02:00:00,0,53.345035,-6.267261,4.46,9999.0,2.33,1.78,4.34,4.56,985,86,3.1,190,75,803,1,2,1,3
1563,1488682800,2017-03-05 03:00:00,0,53.345035,-6.267261,4.46,9999.0,1.32,1.78,4.34,4.56,984,80,3.1,190,75,803,1,2,1,3
1564,1488686400,2017-03-05 04:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,3.28,4.53,5.41,983,75,2.6,170,75,500,0,1,0,3
1565,1488690000,2017-03-05 05:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,2.57,5.36,5.56,982,80,3.6,130,75,500,0,1,0,3
1566,1488693600,2017-03-05 06:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,2.02,4.53,5.41,982,81,4.6,160,75,500,0,1,0,3
1567,1488697200,2017-03-05 07:00:00,0,53.345035,-6.267261,4.39,9000.0,2.42,3.25,3.53,4.41,982,87,1.5,0,75,501,0,0,0,3
1568,1488700800,2017-03-05 08:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,4.39,4.36,4.56,982,93,1.0,0,75,501,0,0,10,3
1569,1488704400,2017-03-05 09:00:00,0,53.345035,-6.267261,4.39,9999.0,4.39,4.39,4.36,4.56,982,100,1.0,0,75,500,0,1,10,3
1570,1488708000,2017-03-05 10:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.78,5.36,5.56,982,87,5.1,260,75,300,3,7,9,3
1571,1488708000,2017-03-05 10:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.78,5.36,5.56,982,87,5.1,260,75,500,0,1,10,3
1572,1488711600,2017-03-05 11:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,1.51,5.36,6.56,983,93,5.7,290,75,500,0,1,10,3
1573,1488715200,2017-03-05 12:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.26,6.36,6.56,984,81,4.6,290,75,300,3,7,9,3
1574,1488715200,2017-03-05 12:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.26,6.36,6.56,984,81,4.6,290,75,500,0,1,10,3
1575,1488718800,2017-03-05 13:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.03,6.36,6.56,985,81,5.1,300,75,500,0,1,10,3
1576,1488722400,2017-03-05 14:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,2.78,5.53,6.41,988,86,5.7,300,75,500,0,1,10,3
1577,1488726000,2017-03-05 15:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,1.92,5.53,6.41,990,87,8.2,290,75,500,0,1,10,3
1578,1488729600,2017-03-05 16:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,2.78,6.36,6.56,992,86,5.7,290,75,500,0,1,10,3
1579,1488733200,2017-03-05 17:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,2.23,6.36,6.56,993,81,7.2,280,75,803,1,2,6,3
1580,1488736800,2017-03-05 18:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.03,5.53,6.41,995,81,5.1,270,75,803,1,2,6,3
1581,1488740400,2017-03-05 19:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,0.94,5.36,5.56,996,87,7.2,260,75,520,0,5,7,3
1582,1488744000,2017-03-05 20:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,-0.34,4.36,4.56,997,93,7.2,260,40,802,1,3,2,3
1583,1488747600,2017-03-05 21:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,0.25,4.36,4.56,997,87,5.7,240,20,801,1,4,3,3
1584,1488751200,2017-03-05 22:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,0.04,4.36,4.56,998,86,6.2,240,20,801,1,4,3,3
1585,1488754800,2017-03-05 23:00:00,0,53.345035,-6.267261,4.39,9999.0,1.25,-0.16,4.36,4.56,998,80,6.7,240,20,801,1,4,3,3
1586,1488758400,2017-03-06 00:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-1.23,3.36,4.56,998,86,6.2,230,20,801,1,4,3,3
1587,1488762000,2017-03-06 01:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-0.18,3.36,3.56,998,86,4.1,240,20,801,1,4,3,3
1588,1488765600,2017-03-06 02:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,0.14,3.36,3.56,998,86,3.6,220,75,803,1,2,1,3
1589,1488769200,2017-03-06 03:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,0.49,3.36,3.56,998,86,3.1,210,75,803,1,2,1,3
1590,1488772800,2017-03-06 04:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-0.71,2.36,2.56,998,86,3.1,230,75,803,1,2,1,3
1591,1488776400,2017-03-06 05:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,0.22,2.36,2.56,998,86,2.1,220,40,802,1,3,2,3
1592,1488780000,2017-03-06 06:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-0.28,2.36,2.56,999,87,2.6,250,75,803,1,2,1,3
1593,1488783600,2017-03-06 07:00:00,0,53.345035,-6.267261,3.39,9999.0,0.44,0.49,3.36,3.56,1000,81,3.1,230,75,500,0,1,0,3
1594,1488787200,2017-03-06 08:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,0.22,2.36,2.56,1000,87,2.1,250,75,803,1,2,6,3
1595,1488790800,2017-03-06 09:00:00,0,53.345035,-6.267261,4.39,9999.0,1.42,2.55,4.36,5.56,1001,81,2.1,260,75,803,1,2,6,3
1596,1488794400,2017-03-06 10:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,3.79,6.36,6.56,1002,75,3.6,250,75,803,1,2,6,3
1597,1488798000,2017-03-06 11:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,2.78,6.36,7.56,1003,81,5.7,250,75,500,0,1,10,3
1598,1488801600,2017-03-06 12:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.26,6.36,6.56,1004,81,4.6,280,75,500,0,1,10,3
1599,1488805200,2017-03-06 13:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,3.51,6.36,6.56,1005,86,4.1,280,75,300,3,7,9,3
1600,1488805200,2017-03-06 13:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,3.51,6.36,6.56,1005,86,4.1,280,75,500,0,1,10,3
1601,1488808800,2017-03-06 14:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,3.26,6.36,6.56,1006,86,4.6,300,75,300,3,7,9,3
1602,1488808800,2017-03-06 14:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,3.26,6.36,6.56,1006,86,4.6,300,75,500,0,1,10,3
1603,1488812400,2017-03-06 15:00:00,0,53.345035,-6.267261,6.39,2500.0,5.34,3.03,5.53,6.41,1007,93,5.1,290,75,310,3,9,9,3
1604,1488812400,2017-03-06 15:00:00,0,53.345035,-6.267261,6.39,2500.0,5.34,3.03,5.53,6.41,1007,93,5.1,290,75,500,0,1,10,3
1605,1488816000,2017-03-06 16:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.31,5.36,5.56,1008,87,6.2,290,75,310,3,9,9,3
1606,1488816000,2017-03-06 16:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.31,5.36,5.56,1008,87,6.2,290,75,500,0,1,10,3
1607,1488819600,2017-03-06 17:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,-0.34,4.36,5.56,1010,93,7.2,290,75,310,3,9,9,3
1608,1488819600,2017-03-06 17:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,-0.34,4.36,5.56,1010,93,7.2,290,75,500,0,1,10,3
1609,1488823200,2017-03-06 18:00:00,0,53.345035,-6.267261,5.39,9999.0,3.24,0.94,5.36,5.56,1011,86,7.2,280,75,500,0,1,10,3
1610,1488826800,2017-03-06 19:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,0.25,4.36,4.56,1012,87,5.7,280,40,802,1,3,2,3
1611,1488830400,2017-03-06 20:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-1.44,3.36,3.56,1013,93,6.7,270,40,802,1,3,2,3
1612,1488834000,2017-03-06 21:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-1.44,3.36,3.56,1013,86,6.7,260,20,801,1,4,3,3
1613,1488837600,2017-03-06 22:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-2.51,2.36,3.56,1014,93,6.2,250,20,801,1,4,3,3
1614,1488841200,2017-03-06 23:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-2.51,2.36,2.56,1014,86,6.2,250,20,801,1,4,3,3
1615,1488844800,2017-03-07 00:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-2.28,2.36,2.56,1015,87,5.7,250,40,802,1,3,2,3
1616,1488848400,2017-03-07 01:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-2.28,2.36,2.56,1015,87,5.7,250,40,802,1,3,2,3
1617,1488852000,2017-03-07 02:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-1.41,2.36,2.56,1015,86,4.1,250,40,802,1,3,2,3
1618,1488855600,2017-03-07 03:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-1.41,2.36,2.56,1015,87,4.1,230,75,803,1,2,1,3
1619,1488859200,2017-03-07 04:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-1.91,1.36,2.56,1015,93,3.1,210,75,803,1,2,1,3
1620,1488862800,2017-03-07 05:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-0.28,2.36,3.56,1014,86,2.6,240,90,804,1,8,1,3
1621,1488866400,2017-03-07 06:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,0.22,2.36,3.56,1014,86,2.1,200,90,804,1,8,1,3
1622,1488870000,2017-03-07 07:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-0.28,2.36,3.56,1014,86,2.6,180,75,803,1,2,6,3
1623,1488873600,2017-03-07 08:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,0.22,2.36,4.56,1014,93,2.1,150,75,803,1,2,6,3
1624,1488877200,2017-03-07 09:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,2.09,4.36,6.56,1014,86,2.6,140,75,803,1,2,6,3
1625,1488880800,2017-03-07 10:00:00,0,53.345035,-6.267261,6.39,9999.0,1.32,3.79,6.36,7.56,1013,70,3.6,140,75,803,1,2,6,3
1626,1488884400,2017-03-07 11:00:00,0,53.345035,-6.267261,7.39,9999.0,2.28,4.74,7.36,8.56,1013,70,4.1,160,75,500,0,1,10,3
1627,1488888000,2017-03-07 12:00:00,0,53.345035,-6.267261,8.39,9999.0,3.24,5.75,8.36,9.56,1013,70,4.6,160,75,500,0,1,10,3
1628,1488891600,2017-03-07 13:00:00,0,53.345035,-6.267261,8.39,7000.0,5.32,5.54,8.36,9.56,1012,81,5.1,150,75,500,0,1,10,3
1629,1488895200,2017-03-07 14:00:00,0,53.345035,-6.267261,8.39,9999.0,6.36,5.31,8.36,10.56,1011,87,5.7,150,75,310,3,9,9,3
1630,1488898800,2017-03-07 15:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,6.99,9.36,10.56,1010,81,4.6,160,75,803,1,2,6,3
