,dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
795,1486036800,2017-02-02 12:00:00,0,53.345035,-6.267261,11.39,9999.0,8.43,10.73,10.53,11.41,978,82,11.8,150,75,500,0,1,10,2
796,1486040400,2017-02-02 13:00:00,0,53.345035,-6.267261,11.39,9999.0,8.25,10.7,11.36,11.56,977,81,11.3,150,75,500,0,1,10,2
797,1486044000,2017-02-02 14:00:00,0,53.345035,-6.267261,10.39,9000.0,8.32,9.76,10.36,10.56,975,87,15.4,150,75,500,0,1,10,2
798,1486047600,2017-02-02 15:00:00,0,53.345035,-6.267261,10.39,6000.0,8.32,9.76,10.36,10.56,974,87,14.9,150,75,310,3,9,9,2
799,1486047600,2017-02-02 15:00:00,0,53.345035,-6.267261,10.39,6000.0,8.32,9.76,10.36,10.56,974,87,14.9,150,75,500,0,1,10,2
800,1486051200,2017-02-02 16:00:00,0,53.345035,-6.267261,10.39,5000.0,8.32,9.76,10.36,10.56,973,87,15.4,150,75,310,3,9,9,2
801,1486051200,2017-02-02 16:00:00,0,53.345035,-6.267261,10.39,5000.0,8.32,9.76,10.36,10.56,973,87,15.4,150,75,500,0,1,10,2
802,1486054800,2017-02-02 17:00:00,0,53.345035,-6.267261,9.39,6000.0,8.32,4.84,9.36,10.56,973,93,12.9,150,75,310,3,9,9,2
803,1486054800,2017-02-02 17:00:00,0,53.345035,-6.267261,9.39,6000.0,8.32,4.84,9.36,10.56,973,93,12.9,150,75,500,0,1,10,2
804,1486058400,2017-02-02 18:00:00,0,53.345035,-6.267261,9.39,7000.0,7.34,4.75,9.36,10.56,973,87,13.4,160,75,310,3,9,7,2
805,1486058400,2017-02-02 18:00:00,0,53.345035,-6.267261,9.39,7000.0,7.34,4.75,9.36,10.56,973,87,13.4,160,75,501,0,0,0,2
806,1486062000,2017-02-02 19:00:00,0,53.345035,-6.267261,9.39,9000.0,7.34,5.34,9.36,10.56,974,87,10.3,150,75,310,3,9,7,2
807,1486062000,2017-02-02 19:00:00,0,53.345035,-6.267261,9.39,9000.0,7.34,5.34,9.36,10.56,974,87,10.3,150,75,500,0,1,0,2
808,1486065600,2017-02-02 20:00:00,0,53.345035,-6.267261,10.39,9999.0,8.32,9.76,10.36,10.56,974,87,8.8,160,75,300,3,7,7,2
809,1486065600,2017-02-02 20:00:00,0,53.345035,-6.267261,10.39,9999.0,8.32,9.76,10.36,10.56,974,87,8.8,160,75,500,0,1,0,2
810,1486069200,2017-02-02 21:00:00,0,53.345035,-6.267261,10.39,9999.0,7.45,9.63,10.36,10.56,975,82,6.2,170,75,500,0,1,0,2
811,1486072800,2017-02-02 22:00:00,0,53.345035,-6.267261,10.39,9999.0,7.45,9.63,10.36,10.56,975,82,9.3,190,75,803,1,2,1,2
812,1486076400,2017-02-02 23:00:00,0,53.345035,-6.267261,10.39,9999.0,7.45,9.63,9.53,10.41,976,82,10.8,200,75,500,0,1,0,2
813,1486080000,2017-02-03 00:00:00,0,53.345035,-6.267261,9.39,9999.0,5.38,4.93,8.53,9.41,978,76,12.4,210,75,803,1,2,1,2
814,1486083600,2017-02-03 01:00:00,0,53.345035,-6.267261,8.39,9999.0,4.22,3.9,8.36,8.56,980,75,10.8,210,75,803,1,2,1,2
815,1486087200,2017-02-03 02:00:00,0,53.345035,-6.267261,8.39,9999.0,3.44,4.12,7.53,8.41,982,71,9.8,220,75,803,1,2,1,2
816,1486090800,2017-02-03 03:00:00,0,53.345035,-6.267261,7.39,9999.0,3.44,3.06,7.36,7.56,983,76,8.8,220,75,803,1,2,1,2
817,1486094400,2017-02-03 04:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,1.61,6.36,6.56,984,81,9.3,230,75,500,0,1,0,2
818,1486098000,2017-02-03 05:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,2.4,5.53,6.41,985,75,6.7,220,40,802,1,3,2,2
819,1486101600,2017-02-03 06:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,2.78,5.53,6.41,986,75,5.7,200,20,801,1,4,3,2
820,1486105200,2017-02-03 07:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,2.02,5.36,5.56,987,80,4.6,190,20,801,1,4,3,2
821,1486108800,2017-02-03 08:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,2.02,5.36,5.56,988,80,4.6,210,75,803,1,2,1,2
822,1486112400,2017-02-03 09:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,2.9,5.36,5.56,988,75,3.1,160,75,803,1,2,6,2
823,1486116000,2017-02-03 10:00:00,0,53.345035,-6.267261,7.39,9999.0,1.46,6.06,6.53,7.41,989,66,2.1,180,75,803,1,2,6,2
824,1486119600,2017-02-03 11:00:00,0,53.345035,-6.267261,7.39,9999.0,2.28,5.66,6.53,7.41,989,70,2.6,130,75,803,1,2,6,2
825,1486123200,2017-02-03 12:00:00,0,53.345035,-6.267261,7.39,9999.0,3.26,6.06,7.36,8.56,989,75,2.1,110,90,804,1,8,6,2
826,1486126800,2017-02-03 13:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.26,6.36,6.56,988,81,4.6,120,90,500,0,1,10,2
827,1486130400,2017-02-03 14:00:00,0,53.345035,-6.267261,5.39,9000.0,3.24,3.72,5.36,5.56,988,86,2.1,150,75,310,3,9,9,2
828,1486130400,2017-02-03 14:00:00,0,53.345035,-6.267261,5.39,9000.0,3.24,3.72,5.36,5.56,988,86,2.1,150,75,500,0,1,10,2
829,1486134000,2017-02-03 15:00:00,0,53.345035,-6.267261,4.39,8000.0,3.36,3.25,4.36,5.56,988,93,1.5,0,75,501,0,0,10,2
830,1486137600,2017-02-03 16:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,2.09,4.36,4.56,987,93,2.6,50,75,500,0,1,10,2
831,1486141200,2017-02-03 17:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,2.55,4.36,4.56,987,93,2.1,30,75,500,0,1,10,2
832,1486144800,2017-02-03 18:00:00,0,53.345035,-6.267261,3.39,9999.0,3.39,1.39,3.36,4.56,987,100,2.1,280,75,500,0,1,0,2
833,1486148400,2017-02-03 19:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,3.25,3.53,4.41,987,93,1.5,260,75,500,0,1,0,2
834,1486152000,2017-02-03 20:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,1.36,4.36,4.56,987,93,3.6,250,75,500,0,1,0,2
835,1486155600,2017-02-03 21:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,0.53,4.36,4.56,987,93,5.1,240,75,803,1,2,1,2
836,1486159200,2017-02-03 22:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,0.53,4.36,4.56,987,86,5.1,240,75,803,1,2,1,2
837,1486162800,2017-02-03 23:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,-0.73,3.36,3.56,987,93,5.1,250,75,803,1,2,1,2
838,1486166400,2017-02-04 00:00:00,0,53.345035,-6.267261,3.39,9999.0,1.44,-0.73,2.53,3.41,988,87,5.1,240,40,802,1,3,2,2
839,1486170000,2017-02-04 01:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-1.08,1.53,2.41,988,93,3.6,230,20,801,1,4,3,2
840,1486173600,2017-02-04 02:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-2.28,1.53,2.41,989,87,5.7,230,20,801,1,4,3,2
841,1486177200,2017-02-04 03:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-4.0,1.36,2.56,989,93,6.7,240,20,801,1,4,3,2
842,1486180800,2017-02-04 04:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-2.28,2.36,2.56,989,87,5.7,240,20,801,1,4,3,2
843,1486184400,2017-02-04 05:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-3.54,1.36,2.56,990,93,5.7,240,20,801,1,4,3,2
844,1486188000,2017-02-04 06:00:00,0,53.345035,-6.267261,1.39,9999.0,0.38,-3.54,1.36,2.56,990,93,5.7,230,20,801,1,4,3,2
845,1486191600,2017-02-04 07:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-1.41,2.36,2.56,991,80,4.1,220,20,801,1,4,3,2
846,1486195200,2017-02-04 08:00:00,0,53.345035,-6.267261,1.39,9999.0,-0.61,-2.3,1.36,2.56,992,86,3.6,210,40,802,1,3,2,2
847,1486198800,2017-02-04 09:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-1.41,2.36,3.56,992,86,4.1,220,20,801,1,4,4,2
848,1486202400,2017-02-04 10:00:00,0,53.345035,-6.267261,3.39,9999.0,0.27,0.14,3.36,3.56,992,80,3.6,220,40,802,1,3,5,2
849,1486206000,2017-02-04 11:00:00,0,53.345035,-6.267261,5.39,9999.0,0.37,2.28,5.36,5.56,992,70,4.1,210,40,802,1,3,5,2
850,1486209600,2017-02-04 12:00:00,0,53.345035,-6.267261,6.39,9999.0,0.3,2.78,6.36,6.56,992,65,5.7,200,40,802,1,3,5,2
851,1486213200,2017-02-04 13:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,2.58,6.36,6.56,992,75,6.2,200,75,803,1,2,6,2
852,1486216800,2017-02-04 14:00:00,0,53.345035,-6.267261,7.39,9999.0,2.28,3.86,6.53,7.41,992,70,6.2,210,75,803,1,2,6,2
853,1486220400,2017-02-04 15:00:00,0,53.345035,-6.267261,6.39,9999.0,1.32,2.58,6.36,6.56,992,70,6.2,190,75,803,1,2,6,2
854,1486224000,2017-02-04 16:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,4.47,6.36,6.56,992,75,2.6,210,75,803,1,2,6,2
855,1486227600,2017-02-04 17:00:00,0,53.345035,-6.267261,6.39,9999.0,1.32,5.53,5.53,6.41,992,70,1.5,0,75,803,1,2,6,2
856,1486231200,2017-02-04 18:00:00,0,53.345035,-6.267261,4.39,9999.0,1.42,2.55,4.36,4.56,992,81,2.1,130,75,803,1,2,1,2
857,1486234800,2017-02-04 19:00:00,0,53.345035,-6.267261,4.39,9999.0,1.42,4.39,3.53,4.41,993,81,1.0,0,75,803,1,2,1,2
858,1486238400,2017-02-04 20:00:00,0,53.345035,-6.267261,4.39,9999.0,1.42,4.39,3.53,4.41,993,81,1.0,160,75,803,1,2,1,2
859,1486242000,2017-02-04 21:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,0.97,1.53,2.41,993,87,1.5,0,20,801,1,4,3,2
860,1486245600,2017-02-04 22:00:00,0,53.345035,-6.267261,2.39,9999.0,0.45,-0.71,0.53,2.41,994,87,3.1,250,20,801,1,4,3,2
861,1486249200,2017-02-04 23:00:00,0,53.345035,-6.267261,1.39,10000.0,0.38,-1.91,1.36,2.56,994,93,3.1,250,0,800,5,11,12,2
862,1486252800,2017-02-05 00:00:00,0,53.345035,-6.267261,0.39,10000.0,-0.54,-2.66,0.36,0.56,994,93,2.6,280,0,800,5,11,12,2
863,1486256400,2017-02-05 01:00:00,0,53.345035,-6.267261,-1.61,10000.0,-2.61,-5.53,-1.64,-0.44,995,92,3.1,280,0,800,5,11,12,2
864,1486260000,2017-02-05 02:00:00,0,53.345035,-6.267261,-1.08,10000.0,-1.57,-1.08,-1.64,-0.44,995,96,1.0,270,0,800,5,11,12,2
865,1486263600,2017-02-05 03:00:00,0,53.345035,-6.267261,-1.08,9999.0,-1.57,-4.89,-1.64,-0.44,996,96,3.1,270,20,801,1,4,3,2
866,1486267200,2017-02-05 04:00:00,0,53.345035,-6.267261,-1.61,9999.0,-2.61,-5.04,-1.64,-1.44,996,92,2.6,270,20,801,1,4,3,2
867,1486270800,2017-02-05 05:00:00,0,53.345035,-6.267261,-2.61,10000.0,-2.61,-6.73,-3.47,-2.59,997,100,3.1,260,0,800,5,11,12,2
868,1486274400,2017-02-05 06:00:00,0,53.345035,-6.267261,-2.61,10000.0,-3.47,-7.57,-3.47,-2.59,998,93,4.1,270,0,800,5,11,12,2
869,1486278000,2017-02-05 07:00:00,0,53.345035,-6.267261,-0.61,10000.0,-0.61,-4.32,-1.47,-0.59,999,100,3.1,250,0,800,5,11,12,2
870,1486281600,2017-02-05 08:00:00,0,53.345035,-6.267261,-3.61,10000.0,-3.61,-7.94,-3.64,-2.44,1000,100,3.1,270,0,800,5,11,12,2
871,1486285200,2017-02-05 09:00:00,0,53.345035,-6.267261,0.39,9999.0,0.39,-2.12,-0.47,0.41,1001,100,2.1,250,75,803,1,2,6,2
872,1486288800,2017-02-05 10:00:00,0,53.345035,-6.267261,2.39,9999.0,1.38,-0.71,2.36,2.56,1002,93,3.1,250,40,802,1,3,5,2
873,1486292400,2017-02-05 11:00:00,0,53.345035,-6.267261,4.39,9999.0,1.25,0.78,4.36,5.56,1003,80,4.6,240,40,802,1,3,5,2
874,1486296000,2017-02-05 12:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,3.26,5.53,6.41,1004,75,4.6,230,40,802,1,3,5,2
875,1486299600,2017-02-05 13:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,3.03,6.36,6.56,1005,75,5.1,230,40,802,1,3,5,2
876,1486303200,2017-02-05 14:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.75,6.36,6.56,1006,75,8.8,250,20,801,1,4,4,2
877,1486306800,2017-02-05 15:00:00,0,53.345035,-6.267261,7.39,9999.0,2.28,3.37,7.36,7.56,1006,70,7.7,260,40,802,1,3,5,2
878,1486310400,2017-02-05 16:00:00,0,53.345035,-6.267261,7.39,9999.0,2.28,4.5,6.56,7.53,1007,70,4.6,270,40,802,1,3,5,2
879,1486314000,2017-02-05 17:00:00,0,53.345035,-6.267261,5.67,9999.0,1.96,2.37,5.41,5.83,1009,77,4.6,260,20,801,1,4,4,2
880,1486317600,2017-02-05 18:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,1.51,4.53,5.41,1010,75,5.7,250,20,801,1,4,3,2
881,1486321200,2017-02-05 19:00:00,0,53.345035,-6.267261,4.88,9999.0,1.37,0.66,4.41,5.36,1011,78,6.2,250,20,801,1,4,3,2
882,1486324800,2017-02-05 20:00:00,0,53.345035,-6.267261,3.39,9999.0,0.44,0.14,2.76,4.53,1011,81,3.6,260,20,801,1,4,3,2
883,1486328400,2017-02-05 21:00:00,0,53.345035,-6.267261,3.39,9999.0,0.44,-0.73,2.53,3.41,1013,81,5.1,240,20,801,1,4,3,2
884,1486332000,2017-02-05 22:00:00,0,53.345035,-6.267261,2.88,10000.0,0.45,-0.48,1.53,3.36,1014,84,3.6,230,0,800,5,11,12,2
885,1486335600,2017-02-05 23:00:00,0,53.345035,-6.267261,1.39,10000.0,-0.61,-1.47,1.36,1.56,1014,86,2.6,240,0,800,5,11,12,2
886,1486339200,2017-02-06 00:00:00,0,53.345035,-6.267261,1.39,10000.0,-0.61,-2.3,1.36,2.56,1014,86,3.6,220,0,800,5,11,12,2
887,1486342800,2017-02-06 01:00:00,0,53.345035,-6.267261,1.39,10000.0,-0.61,-1.47,1.36,2.56,1014,86,2.6,200,0,800,5,11,12,2
888,1486346400,2017-02-06 02:00:00,0,53.345035,-6.267261,0.39,10000.0,-1.48,-2.12,0.36,3.56,1014,86,2.1,170,0,800,5,11,12,2
889,1486350000,2017-02-06 03:00:00,0,53.345035,-6.267261,-0.61,10000.0,-1.61,-3.85,-0.64,3.56,1013,92,2.6,120,0,800,5,11,12,2
890,1486353600,2017-02-06 04:00:00,0,53.345035,-6.267261,2.39,10000.0,-0.62,0.22,2.36,3.56,1013,80,2.1,150,0,800,5,11,12,2
891,1486357200,2017-02-06 05:00:00,0,53.345035,-6.267261,4.39,10000.0,-1.42,1.36,4.36,4.56,1013,65,3.6,150,0,800,5,11,12,2
892,1486360800,2017-02-06 06:00:00,0,53.345035,-6.267261,4.39,10000.0,0.35,0.78,4.36,5.56,1012,75,4.6,150,0,800,5,11,12,2
893,1486364400,2017-02-06 07:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,1.51,5.36,6.56,1011,75,5.7,160,75,500,0,1,0,2
894,1486368000,2017-02-06 08:00:00,0,53.345035,-6.267261,7.39,9999.0,2.28,3.22,6.53,7.41,1011,70,8.2,150,75,500,0,1,0,2
895,1486371600,2017-02-06 09:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,1.24,6.36,6.56,1010,81,10.8,150,75,500,0,1,10,2
896,1486375200,2017-02-06 10:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,0.78,6.36,6.56,1009,81,12.9,150,75,501,0,0,10,2
897,1486378800,2017-02-06 11:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,-0.97,5.36,6.56,1008,80,14.9,150,75,500,0,1,10,2
898,1486382400,2017-02-06 12:00:00,0,53.345035,-6.267261,5.39,9999.0,3.24,-1.26,5.36,6.56,1006,86,16.5,140,75,500,0,1,10,2
899,1486386000,2017-02-06 13:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,-0.78,5.36,6.56,1005,93,13.9,150,75,500,0,1,10,2
900,1486389600,2017-02-06 14:00:00,0,53.345035,-6.267261,6.39,7000.0,4.22,0.31,6.36,7.56,1004,86,15.4,140,75,310,3,9,9,2
901,1486389600,2017-02-06 14:00:00,0,53.345035,-6.267261,6.39,7000.0,4.22,0.31,6.36,7.56,1004,86,15.4,140,75,500,0,1,10,2
902,1486393200,2017-02-06 15:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,0.78,6.36,8.56,1002,86,12.9,150,75,310,3,9,9,2
903,1486393200,2017-02-06 15:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,0.78,6.36,8.56,1002,86,12.9,150,75,501,0,0,10,2
904,1486396800,2017-02-06 16:00:00,0,53.345035,-6.267261,8.38,9999.0,5.31,4.0,7.36,9.56,1002,81,10.3,150,75,310,3,9,9,2
905,1486396800,2017-02-06 16:00:00,0,53.345035,-6.267261,8.38,9999.0,5.31,4.0,7.36,9.56,1002,81,10.3,150,75,500,0,1,10,2
906,1486400400,2017-02-06 17:00:00,0,53.345035,-6.267261,7.92,9000.0,6.38,3.62,7.36,8.94,1002,90,9.3,150,75,310,3,9,9,2
907,1486404000,2017-02-06 18:00:00,0,53.345035,-6.267261,7.39,9999.0,6.33,3.68,7.36,9.56,1002,93,6.7,150,75,803,1,2,1,2
908,1486407600,2017-02-06 19:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,6.52,8.36,9.56,1002,93,3.1,190,75,520,0,5,7,2
909,1486411200,2017-02-06 20:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,6.84,8.36,9.56,1003,93,2.6,170,75,520,0,5,7,2
910,1486414800,2017-02-06 21:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,6.84,8.36,8.56,1003,93,2.6,130,75,520,0,5,7,2
911,1486418400,2017-02-06 22:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,6.84,8.36,8.56,1003,93,2.6,190,75,520,0,5,7,2
912,1486422000,2017-02-06 23:00:00,0,53.345035,-6.267261,7.39,9999.0,6.33,5.01,7.36,7.56,1004,93,3.6,210,75,500,0,1,0,2
913,1486425600,2017-02-07 00:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,4.89,6.36,6.56,1004,93,2.1,210,75,501,0,0,0,2
914,1486429200,2017-02-07 01:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,4.74,7.36,7.56,1004,87,4.1,230,75,500,0,1,0,2
915,1486432800,2017-02-07 02:00:00,0,53.345035,-6.267261,5.39,9999.0,3.4,1.51,5.36,6.56,1006,87,5.7,270,75,500,0,1,0,2
916,1486436400,2017-02-07 03:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,2.28,5.36,5.56,1006,93,4.1,250,75,500,0,1,0,2
917,1486440000,2017-02-07 04:00:00,0,53.345035,-6.267261,3.39,9999.0,2.37,1.39,3.36,3.56,1006,93,2.1,240,40,500,0,1,0,2
918,1486443600,2017-02-07 05:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,1.36,4.36,4.56,1007,93,3.6,240,75,500,0,1,0,2
919,1486447200,2017-02-07 06:00:00,0,53.345035,-6.267261,4.39,9999.0,3.36,1.7,3.53,4.41,1007,93,3.1,240,75,803,1,2,1,2
920,1486450800,2017-02-07 07:00:00,0,53.345035,-6.267261,4.39,9999.0,2.42,1.7,2.53,4.41,1008,87,3.1,250,75,803,1,2,1,2
921,1486454400,2017-02-07 08:00:00,0,53.345035,-6.267261,4.39,9999.0,2.26,1.05,4.36,4.56,1009,86,4.1,230,75,803,1,2,6,2
