,dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
6716,1506816000,2017-10-01 00:00:00,3600,53.345035,-6.267261,8.39,9999.0,8.39,8.39,8.36,8.56,1008,100,0.5,250,75,803,1,2,1,10
6717,1506819600,2017-10-01 01:00:00,3600,53.345035,-6.267261,9.39,9999.0,9.39,8.95,9.36,10.56,1007,100,1.5,0,75,500,0,1,0,10
6718,1506823200,2017-10-01 02:00:00,3600,53.345035,-6.267261,10.39,9999.0,8.32,9.76,10.36,10.56,1006,87,2.1,210,75,500,0,1,0,10
6719,1506826800,2017-10-01 03:00:00,3600,53.345035,-6.267261,9.39,9999.0,9.39,9.39,9.36,10.56,1006,100,1.0,0,75,500,0,1,0,10
6720,1506830400,2017-10-01 04:00:00,3600,53.345035,-6.267261,10.39,9999.0,9.31,9.91,10.36,10.56,1006,93,0.0,0,75,500,0,1,0,10
6721,1506834000,2017-10-01 05:00:00,3600,53.345035,-6.267261,11.39,9999.0,11.39,11.2,11.36,11.56,1004,100,3.1,120,75,500,0,1,0,10
6722,1506837600,2017-10-01 06:00:00,3600,53.345035,-6.267261,11.39,8000.0,11.39,11.2,11.36,12.56,1003,100,4.6,140,75,500,0,1,0,10
6723,1506841200,2017-10-01 07:00:00,3600,53.345035,-6.267261,11.39,9999.0,11.39,11.2,11.36,13.56,1002,100,5.1,150,75,803,1,2,6,10
6724,1506844800,2017-10-01 08:00:00,3600,53.345035,-6.267261,12.39,9999.0,11.93,12.22,12.36,15.56,1002,97,3.1,160,75,803,1,2,6,10
6725,1506848400,2017-10-01 09:00:00,3600,53.345035,-6.267261,15.39,9999.0,14.26,15.41,15.36,15.56,1001,93,3.6,170,75,803,1,2,6,10
6726,1506852000,2017-10-01 10:00:00,3600,53.345035,-6.267261,16.39,9999.0,14.22,16.36,16.36,17.56,1000,87,7.2,200,75,803,1,2,6,10
6727,1506855600,2017-10-01 11:00:00,3600,53.345035,-6.267261,17.39,9999.0,15.38,17.48,17.36,17.56,1000,88,9.8,230,75,300,3,7,9,10
6728,1506859200,2017-10-01 12:00:00,3600,53.345035,-6.267261,17.39,9999.0,14.29,17.33,17.36,17.56,1000,82,11.3,240,75,300,3,7,9,10
6729,1506862800,2017-10-01 13:00:00,3600,53.345035,-6.267261,17.39,9999.0,14.29,17.33,16.53,17.41,1001,82,12.4,240,75,803,1,2,6,10
6730,1506866400,2017-10-01 14:00:00,3600,53.345035,-6.267261,16.39,9999.0,12.35,16.1,16.36,16.56,1002,77,11.8,260,75,803,1,2,6,10
6731,1506870000,2017-10-01 15:00:00,3600,53.345035,-6.267261,15.39,9999.0,11.38,15.0,15.36,15.56,1002,77,11.3,260,75,803,1,2,6,10
6732,1506873600,2017-10-01 16:00:00,3600,53.345035,-6.267261,16.39,9999.0,10.48,15.86,15.53,16.41,1002,68,11.8,240,75,803,1,2,6,10
