,dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
8344,1512417600,2017-12-04 20:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,4.74,6.53,7.41,1036,87,4.1,250,75,803,1,2,1,12
8345,1512421200,2017-12-04 21:00:00,0,53.345035,-6.267261,7.39,9999.0,6.33,4.74,7.36,7.56,1035,93,4.1,240,75,803,1,2,1,12
8346,1512424800,2017-12-04 22:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,4.5,7.36,7.56,1035,87,4.6,250,75,803,1,2,1,12
8347,1512428400,2017-12-04 23:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,4.74,6.53,7.41,1036,87,4.1,250,75,803,1,2,1,12
8348,1512432000,2017-12-05 00:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,3.26,6.36,6.56,1035,93,4.6,250,75,300,3,7,7,12
8349,1512435600,2017-12-05 01:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,4.11,6.36,6.56,1035,93,3.1,250,75,300,3,7,7,12
8350,1512439200,2017-12-05 02:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,4.5,6.53,7.41,1035,87,4.6,240,75,803,1,2,1,12
8351,1512442800,2017-12-05 03:00:00,0,53.345035,-6.267261,6.39,9999.0,5.34,3.79,6.36,6.56,1035,93,3.6,250,75,300,3,7,7,12
8352,1512446400,2017-12-05 04:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,3.51,6.36,6.56,1034,86,4.1,240,75,803,1,2,1,12
8353,1512450000,2017-12-05 05:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.79,6.36,6.56,1034,81,3.6,230,75,803,1,2,1,12
8354,1512453600,2017-12-05 06:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.51,6.36,6.56,1034,81,4.1,220,75,803,1,2,1,12
8355,1512457200,2017-12-05 07:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,3.26,5.53,6.41,1034,87,4.6,230,75,803,1,2,1,12
8356,1512460800,2017-12-05 08:00:00,0,53.345035,-6.267261,6.39,9999.0,4.39,3.51,5.53,6.41,1034,87,4.1,230,75,803,1,2,1,12
8357,1512464400,2017-12-05 09:00:00,0,53.345035,-6.267261,5.39,9999.0,4.35,1.78,5.36,5.56,1034,93,5.1,230,75,300,3,7,9,12
8358,1512468000,2017-12-05 10:00:00,0,53.345035,-6.267261,6.39,9999.0,3.37,3.26,6.36,6.56,1034,81,4.6,220,75,300,3,7,9,12
8359,1512471600,2017-12-05 11:00:00,0,53.345035,-6.267261,6.39,9999.0,4.22,3.26,6.36,6.56,1034,86,4.6,230,75,803,1,2,6,12
8360,1512475200,2017-12-05 12:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,4.28,7.36,7.56,1033,81,5.1,230,75,803,1,2,6,12
8361,1512478800,2017-12-05 13:00:00,0,53.345035,-6.267261,7.39,9999.0,4.35,3.86,7.36,7.56,1032,81,6.2,230,75,803,1,2,6,12
8362,1512482400,2017-12-05 14:00:00,0,53.345035,-6.267261,8.39,9999.0,4.41,5.13,8.36,8.56,1031,76,6.2,230,75,803,1,2,6,12
8363,1512486000,2017-12-05 15:00:00,0,53.345035,-6.267261,8.39,9999.0,4.22,4.81,8.36,8.56,1031,75,7.2,230,75,803,1,2,6,12
8364,1512489600,2017-12-05 16:00:00,0,53.345035,-6.267261,8.39,9999.0,4.22,5.31,8.36,8.56,1030,75,5.7,210,75,803,1,2,6,12
8365,1512493200,2017-12-05 17:00:00,0,53.345035,-6.267261,8.39,9999.0,4.41,5.75,8.36,8.56,1030,76,4.6,220,75,803,1,2,1,12
8366,1512496800,2017-12-05 18:00:00,0,53.345035,-6.267261,8.39,9999.0,5.32,5.75,8.36,8.56,1030,81,4.6,220,75,803,1,2,1,12
8367,1512500400,2017-12-05 19:00:00,0,53.345035,-6.267261,8.39,9999.0,5.32,5.75,8.36,8.56,1030,81,4.6,200,75,803,1,2,1,12
8368,1512504000,2017-12-05 20:00:00,0,53.345035,-6.267261,8.39,9999.0,6.36,5.13,8.36,8.56,1029,87,6.2,230,75,500,0,1,0,12
8369,1512507600,2017-12-05 21:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,6.4,8.53,9.41,1029,81,6.2,220,75,500,0,1,0,12
8370,1512511200,2017-12-05 22:00:00,0,53.345035,-6.267261,8.88,9999.0,6.33,6.35,8.41,9.56,1028,84,4.6,220,75,500,0,1,0,12
8371,1512514800,2017-12-05 23:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,7.21,9.36,9.56,1027,81,4.1,220,75,803,1,2,1,12
8372,1512518400,2017-12-06 00:00:00,0,53.345035,-6.267261,9.39,9999.0,6.3,6.57,9.36,9.56,1027,81,5.7,210,75,803,1,2,1,12
8373,1512522000,2017-12-06 01:00:00,0,53.345035,-6.267261,9.92,9999.0,6.82,8.09,9.36,10.56,1026,81,3.6,200,75,803,1,2,1,12
8374,1512525600,2017-12-06 02:00:00,0,53.345035,-6.267261,10.46,9999.0,6.98,9.62,9.84,10.56,1025,79,5.1,220,75,803,1,2,1,12
8375,1512529200,2017-12-06 03:00:00,0,53.345035,-6.267261,10.46,9999.0,6.98,9.62,10.04,10.56,1025,79,6.7,220,75,803,1,2,1,12
8376,1512532800,2017-12-06 04:00:00,0,53.345035,-6.267261,10.46,9999.0,6.98,9.62,10.36,10.56,1024,79,6.7,200,75,803,1,2,1,12
8377,1512536400,2017-12-06 05:00:00,0,53.345035,-6.267261,10.46,9999.0,6.98,9.62,10.36,10.56,1023,79,7.2,200,75,803,1,2,1,12
8378,1512540000,2017-12-06 06:00:00,0,53.345035,-6.267261,11.39,9999.0,6.33,10.44,10.53,11.41,1022,71,7.2,200,75,803,1,2,1,12
8379,1512543600,2017-12-06 07:00:00,0,53.345035,-6.267261,10.39,9999.0,6.35,9.47,10.36,10.56,1021,76,8.8,210,75,803,1,2,1,12
8380,1512547200,2017-12-06 08:00:00,0,53.345035,-6.267261,10.39,9999.0,6.35,9.47,10.36,10.56,1020,76,7.2,200,75,803,1,2,1,12
8381,1512550800,2017-12-06 09:00:00,0,53.345035,-6.267261,11.39,9999.0,6.33,10.44,10.53,11.41,1019,71,8.8,210,75,803,1,2,6,12
8382,1512554400,2017-12-06 10:00:00,0,53.345035,-6.267261,11.39,9999.0,7.32,10.57,11.36,11.56,1018,76,9.3,210,75,500,0,1,10,12
8383,1512558000,2017-12-06 11:00:00,0,53.345035,-6.267261,11.39,9999.0,8.25,10.7,11.36,11.56,1018,81,9.8,210,75,500,0,1,10,12
8384,1512561600,2017-12-06 12:00:00,0,53.345035,-6.267261,11.39,9999.0,8.25,10.7,11.36,11.56,1016,81,9.8,200,75,500,0,1,10,12
8385,1512565200,2017-12-06 13:00:00,0,53.345035,-6.267261,12.39,9999.0,8.28,11.67,11.53,12.41,1015,76,8.8,210,75,803,1,2,6,12
8386,1512568800,2017-12-06 14:00:00,0,53.345035,-6.267261,12.39,9999.0,9.41,11.83,11.53,12.41,1013,82,7.7,210,75,803,1,2,6,12
8387,1512572400,2017-12-06 15:00:00,0,53.345035,-6.267261,12.39,9999.0,9.41,11.83,11.53,12.41,1012,82,9.8,220,75,300,3,7,9,12
8388,1512576000,2017-12-06 16:00:00,0,53.345035,-6.267261,12.39,9999.0,9.41,11.83,12.36,12.56,1011,82,10.8,210,75,300,3,7,9,12
8389,1512579600,2017-12-06 17:00:00,0,53.345035,-6.267261,12.39,9999.0,10.29,11.96,12.36,12.56,1009,87,8.8,210,75,803,1,2,1,12
8390,1512583200,2017-12-06 18:00:00,0,53.345035,-6.267261,12.39,9999.0,10.29,11.96,12.36,12.56,1008,87,10.8,200,75,803,1,2,1,12
8391,1512586800,2017-12-06 19:00:00,0,53.345035,-6.267261,13.39,9999.0,10.38,12.93,12.53,13.41,1007,82,9.3,210,75,803,1,2,1,12
8392,1512590400,2017-12-06 20:00:00,0,53.345035,-6.267261,13.39,9999.0,10.38,12.93,13.36,13.56,1006,82,9.3,210,75,500,0,1,0,12
8393,1512594000,2017-12-06 21:00:00,0,53.345035,-6.267261,13.39,9999.0,11.27,13.06,13.36,13.56,1004,87,9.8,200,75,501,0,0,0,12
8394,1512597600,2017-12-06 22:00:00,0,53.345035,-6.267261,13.39,9999.0,11.45,13.08,13.36,13.56,1003,88,10.8,200,75,500,0,1,0,12
8395,1512601200,2017-12-06 23:00:00,0,53.345035,-6.267261,13.39,9999.0,11.27,13.06,13.36,13.56,1002,87,8.8,210,75,803,1,2,1,12
8396,1512604800,2017-12-07 00:00:00,0,53.345035,-6.267261,13.39,9999.0,11.27,13.06,13.36,13.56,1001,87,9.8,210,75,500,0,1,0,12
8397,1512608400,2017-12-07 01:00:00,0,53.345035,-6.267261,14.39,9999.0,11.36,14.03,13.53,14.41,1000,82,8.8,220,75,500,0,1,0,12
8398,1512612000,2017-12-07 02:00:00,0,53.345035,-6.267261,13.39,9999.0,12.28,13.21,13.36,13.56,1000,93,9.3,230,75,501,0,0,0,12
8399,1512615600,2017-12-07 03:00:00,0,53.345035,-6.267261,12.39,9999.0,12.39,12.3,12.36,13.56,999,100,6.7,230,75,501,0,0,0,12
8400,1512619200,2017-12-07 04:00:00,0,53.345035,-6.267261,8.39,9999.0,7.33,3.8,8.36,8.56,1002,93,11.3,310,75,501,0,0,0,12
8401,1512622800,2017-12-07 05:00:00,0,53.345035,-6.267261,7.39,9999.0,5.37,3.52,7.36,7.56,1004,87,7.2,300,75,803,1,2,1,12
8402,1512626400,2017-12-07 06:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,1.12,5.36,5.56,1005,80,6.7,280,20,801,1,4,3,12
8403,1512630000,2017-12-07 07:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,0.44,5.36,5.56,1006,80,8.8,260,75,803,1,2,1,12
8404,1512633600,2017-12-07 08:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.29,4.53,5.41,1006,81,9.3,280,75,803,1,2,1,12
8405,1512637200,2017-12-07 09:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.62,4.53,5.41,1008,81,8.2,270,75,803,1,2,6,12
8406,1512640800,2017-12-07 10:00:00,0,53.345035,-6.267261,5.39,9999.0,2.4,0.03,5.36,5.56,1009,81,10.3,260,75,803,1,2,6,12
8407,1512644400,2017-12-07 11:00:00,0,53.345035,-6.267261,5.39,9999.0,2.22,-0.1,5.36,5.56,1010,80,10.8,270,75,803,1,2,6,12
8408,1512648000,2017-12-07 12:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.36,6.36,6.56,1010,75,10.3,260,75,803,1,2,6,12
8409,1512651600,2017-12-07 13:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.24,6.36,6.56,1010,75,10.8,270,40,802,1,3,5,12
8410,1512655200,2017-12-07 14:00:00,0,53.345035,-6.267261,6.39,9999.0,2.29,1.75,6.36,6.56,1011,75,8.8,280,40,520,0,5,9,12
8411,1512658800,2017-12-07 15:00:00,0,53.345035,-6.267261,5.39,9999.0,1.32,0.29,5.36,5.56,1011,75,9.3,280,20,801,1,4,4,12
8412,1512662400,2017-12-07 16:00:00,0,53.345035,-6.267261,3.39,9999.0,1.27,-1.23,3.36,4.56,1012,86,6.2,280,40,802,1,3,5,12
8413,1512666000,2017-12-07 17:00:00,0,53.345035,-6.267261,3.39,9999.0,0.27,-1.81,3.36,3.56,1012,80,7.7,270,20,801,1,4,3,12
8414,1512669600,2017-12-07 18:00:00,0,53.345035,-6.267261,3.39,9999.0,0.44,-1.99,2.53,3.41,1013,81,8.2,280,40,802,1,3,2,12
8415,1512673200,2017-12-07 19:00:00,0,53.345035,-6.267261,2.39,9999.0,0.29,-3.65,2.36,2.56,1013,86,9.3,260,40,802,1,3,2,12
8416,1512676800,2017-12-07 20:00:00,0,53.345035,-6.267261,2.39,9999.0,-0.62,-4.23,2.36,2.56,1013,80,11.3,270,40,802,1,3,2,12
