,dt,dt_iso,timezone,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month
2983,1493701200,2017-05-02 05:00:00,3600,53.345035,-6.267261,5.39,9999.0,5.39,2.57,5.36,5.56,1018,100,3.6,50,20,741,6,12,8,5
2984,1493704800,2017-05-02 06:00:00,3600,53.345035,-6.267261,7.39,9999.0,7.39,5.31,7.36,7.56,1019,100,3.1,40,75,803,1,2,6,5
2985,1493708400,2017-05-02 07:00:00,3600,53.345035,-6.267261,9.39,9999.0,8.32,7.45,9.36,9.56,1020,93,3.6,70,75,803,1,2,6,5
2986,1493712000,2017-05-02 08:00:00,3600,53.345035,-6.267261,10.39,9999.0,8.32,9.76,10.36,10.56,1020,87,4.1,70,75,803,1,2,6,5
2987,1493715600,2017-05-02 09:00:00,3600,53.345035,-6.267261,10.39,9999.0,8.32,9.76,10.36,11.56,1021,87,5.1,90,75,803,1,2,6,5
2988,1493719200,2017-05-02 10:00:00,3600,53.345035,-6.267261,11.39,9999.0,8.25,10.7,11.36,12.56,1021,81,5.1,90,75,803,1,2,6,5
2989,1493722800,2017-05-02 11:00:00,3600,53.345035,-6.267261,11.39,9999.0,8.25,10.7,11.36,13.56,1022,81,4.6,90,75,803,1,2,6,5
2990,1493726400,2017-05-02 12:00:00,3600,53.345035,-6.267261,13.39,9999.0,8.25,12.64,13.36,13.56,1022,71,3.1,70,75,803,1,2,6,5
2991,1493730000,2017-05-02 13:00:00,3600,53.345035,-6.267261,13.39,9999.0,7.18,12.51,13.36,15.56,1022,66,3.6,60,75,803,1,2,6,5
2992,1493733600,2017-05-02 14:00:00,3600,53.345035,-6.267261,13.39,9999.0,7.18,12.51,13.36,15.56,1023,66,4.1,70,75,803,1,2,6,5
2993,1493737200,2017-05-02 15:00:00,3600,53.345035,-6.267261,13.39,9999.0,8.25,12.64,13.36,14.56,1023,71,4.6,60,40,802,1,3,5,5
2994,1493740800,2017-05-02 16:00:00,3600,53.345035,-6.267261,13.39,9999.0,7.18,12.51,13.36,13.56,1023,66,5.7,80,20,801,1,4,4,5
2995,1493744400,2017-05-02 17:00:00,3600,53.345035,-6.267261,12.39,9999.0,7.29,11.54,12.36,12.56,1023,71,5.1,70,20,801,1,4,4,5
2996,1493748000,2017-05-02 18:00:00,3600,53.345035,-6.267261,11.39,8000.0,7.32,10.57,11.36,11.56,1023,76,4.6,80,20,801,1,4,4,5
2997,1493751600,2017-05-02 19:00:00,3600,53.345035,-6.267261,10.39,9000.0,7.27,9.6,10.36,10.56,1024,81,4.1,60,20,801,1,4,4,5
2998,1493755200,2017-05-02 20:00:00,3600,53.345035,-6.267261,8.39,9999.0,6.36,6.52,8.36,9.56,1024,87,3.1,70,20,801,1,4,3,5
2999,1493758800,2017-05-02 21:00:00,3600,53.345035,-6.267261,7.39,9999.0,6.33,5.66,7.36,9.56,1025,93,2.6,20,20,801,1,4,3,5
3000,1493762400,2017-05-02 22:00:00,3600,53.345035,-6.267261,8.39,9999.0,6.36,5.98,8.36,8.56,1025,87,4.1,40,20,801,1,4,3,5
3001,1493766000,2017-05-02 23:00:00,3600,53.345035,-6.267261,6.39,9999.0,4.22,4.47,6.36,7.56,1025,86,2.6,20,20,801,1,4,3,5
3002,1493769600,2017-05-03 00:00:00,3600,53.345035,-6.267261,6.39,9999.0,5.34,4.11,6.36,7.56,1025,93,3.1,20,20,801,1,4,3,5
3003,1493773200,2017-05-03 01:00:00,3600,53.345035,-6.267261,5.39,9999.0,5.39,2.28,5.36,7.56,1026,100,4.1,70,20,801,1,4,3,5
3004,1493776800,2017-05-03 02:00:00,3600,53.345035,-6.267261,6.39,8000.0,6.39,4.11,6.36,7.56,1026,100,3.1,80,20,801,1,4,3,5
3005,1493780400,2017-05-03 03:00:00,3600,53.345035,-6.267261,8.39,8000.0,7.33,5.98,8.36,8.56,1026,93,4.1,80,75,803,1,2,1,5
3006,1493784000,2017-05-03 04:00:00,3600,53.345035,-6.267261,8.39,8000.0,7.33,5.98,8.36,9.56,1026,93,4.1,90,75,803,1,2,1,5
3007,1493787600,2017-05-03 05:00:00,3600,53.345035,-6.267261,8.39,9999.0,7.33,6.52,8.36,8.56,1027,93,3.1,70,75,803,1,2,6,5
3008,1493791200,2017-05-03 06:00:00,3600,53.345035,-6.267261,9.39,9999.0,6.3,6.79,9.36,9.56,1027,81,5.1,80,40,802,1,3,5,5
3009,1493794800,2017-05-03 07:00:00,3600,53.345035,-6.267261,9.39,9999.0,6.3,6.4,9.36,9.56,1028,81,6.2,70,40,802,1,3,5,5
3010,1493798400,2017-05-03 08:00:00,3600,53.345035,-6.267261,10.39,9999.0,6.35,9.47,10.36,10.56,1028,76,7.2,80,40,802,1,3,5,5
3011,1493802000,2017-05-03 09:00:00,3600,53.345035,-6.267261,11.39,9999.0,5.27,10.31,11.36,11.56,1028,66,8.2,70,20,801,1,4,4,5
3012,1493805600,2017-05-03 10:00:00,3600,53.345035,-6.267261,11.39,9999.0,5.27,10.31,11.36,11.56,1029,66,7.2,70,20,801,1,4,4,5
3013,1493809200,2017-05-03 11:00:00,3600,53.345035,-6.267261,12.39,9999.0,5.32,11.3,12.36,13.56,1029,62,7.2,60,20,801,1,4,4,5
3014,1493812800,2017-05-03 12:00:00,3600,53.345035,-6.267261,13.39,9999.0,3.19,12.09,13.36,13.56,1028,50,6.7,50,20,801,1,4,4,5
3015,1493816400,2017-05-03 13:00:00,3600,53.345035,-6.267261,14.39,9999.0,4.11,13.19,14.36,14.56,1028,50,8.2,50,20,801,1,4,4,5
3016,1493820000,2017-05-03 14:00:00,3600,53.345035,-6.267261,14.39,10000.0,2.31,13.03,14.36,14.56,1028,44,8.2,30,0,800,5,11,14,5
3017,1493823600,2017-05-03 15:00:00,3600,53.345035,-6.267261,14.39,10000.0,4.11,13.19,14.36,14.56,1027,50,7.7,50,0,800,5,11,14,5
3018,1493827200,2017-05-03 16:00:00,3600,53.345035,-6.267261,15.39,10000.0,4.15,14.21,14.53,15.41,1027,47,8.8,40,0,800,5,11,14,5
3019,1493830800,2017-05-03 17:00:00,3600,53.345035,-6.267261,14.39,10000.0,3.23,13.11,14.36,14.56,1027,47,7.7,40,0,800,5,11,14,5
3020,1493834400,2017-05-03 18:00:00,3600,53.345035,-6.267261,14.39,10000.0,3.23,13.11,14.36,15.56,1027,47,7.7,40,0,800,5,11,14,5
3021,1493838000,2017-05-03 19:00:00,3600,53.345035,-6.267261,13.39,10000.0,3.19,12.09,13.36,14.56,1027,50,7.2,40,0,800,5,11,14,5
3022,1493841600,2017-05-03 20:00:00,3600,53.345035,-6.267261,10.39,10000.0,4.32,9.21,10.36,12.56,1027,66,4.1,40,0,800,5,11,12,5
3023,1493845200,2017-05-03 21:00:00,3600,53.345035,-6.267261,10.39,9999.0,4.32,9.21,10.36,11.56,1027,66,6.2,50,75,803,1,2,1,5
3024,1493848800,2017-05-03 22:00:00,3600,53.345035,-6.267261,10.39,9999.0,5.37,9.34,10.36,10.56,1027,71,5.1,60,75,803,1,2,1,5
3025,1493852400,2017-05-03 23:00:00,3600,53.345035,-6.267261,9.39,9999.0,5.19,8.4,9.36,10.56,1028,75,2.1,60,20,801,1,4,3,5
3026,1493856000,2017-05-04 00:00:00,3600,53.345035,-6.267261,9.39,9999.0,5.19,6.79,9.36,10.56,1027,75,5.1,60,40,802,1,3,2,5
3027,1493859600,2017-05-04 01:00:00,3600,53.345035,-6.267261,9.39,9999.0,5.19,6.57,9.36,10.56,1027,75,5.7,50,75,803,1,2,1,5
3028,1493863200,2017-05-04 02:00:00,3600,53.345035,-6.267261,8.39,9999.0,5.32,4.96,8.36,9.56,1027,81,6.7,60,40,802,1,3,2,5
3029,1493866800,2017-05-04 03:00:00,3600,53.345035,-6.267261,8.39,9999.0,5.32,5.31,8.36,9.56,1027,81,5.7,50,40,802,1,3,2,5
3030,1493870400,2017-05-04 04:00:00,3600,53.345035,-6.267261,8.39,9999.0,6.36,5.13,8.36,9.56,1026,87,6.2,50,75,803,1,2,1,5
3031,1493874000,2017-05-04 05:00:00,3600,53.345035,-6.267261,9.39,9999.0,6.3,6.4,9.36,9.56,1026,81,6.2,50,75,803,1,2,6,5
3032,1493877600,2017-05-04 06:00:00,3600,53.345035,-6.267261,9.39,9999.0,6.3,5.83,9.36,9.56,1026,81,8.2,50,75,803,1,2,6,5
3033,1493881200,2017-05-04 07:00:00,3600,53.345035,-6.267261,10.39,9999.0,6.35,9.47,10.36,10.56,1026,76,7.7,60,75,803,1,2,6,5
3034,1493884800,2017-05-04 08:00:00,3600,53.345035,-6.267261,10.39,9999.0,6.35,9.47,10.36,10.56,1026,76,8.8,60,75,803,1,2,6,5
3035,1493888400,2017-05-04 09:00:00,3600,53.345035,-6.267261,11.39,9999.0,6.33,10.44,10.53,11.41,1027,71,7.7,60,75,803,1,2,6,5
3036,1493892000,2017-05-04 10:00:00,3600,53.345035,-6.267261,11.39,9999.0,6.33,10.44,11.36,11.56,1027,71,9.3,60,75,803,1,2,6,5
3037,1493895600,2017-05-04 11:00:00,3600,53.345035,-6.267261,13.39,9999.0,6.27,12.4,12.53,13.41,1026,62,9.8,60,75,803,1,2,6,5
3038,1493899200,2017-05-04 12:00:00,3600,53.345035,-6.267261,13.39,9999.0,5.3,12.3,13.36,13.56,1026,58,9.8,60,75,803,1,2,6,5
3039,1493902800,2017-05-04 13:00:00,3600,53.345035,-6.267261,14.39,9999.0,5.21,13.29,14.36,14.56,1026,54,10.8,50,40,802,1,3,5,5
3040,1493906400,2017-05-04 14:00:00,3600,53.345035,-6.267261,14.39,9999.0,5.21,13.29,14.36,14.56,1026,54,9.3,60,40,802,1,3,5,5
3041,1493910000,2017-05-04 15:00:00,3600,53.345035,-6.267261,14.39,9999.0,5.21,13.29,14.36,15.56,1026,54,9.3,50,20,801,1,4,4,5
3042,1493913600,2017-05-04 16:00:00,3600,53.345035,-6.267261,14.39,9999.0,5.21,13.29,14.36,15.56,1025,54,9.3,60,20,801,1,4,4,5
3043,1493917200,2017-05-04 17:00:00,3600,53.345035,-6.267261,14.39,9999.0,5.21,13.29,14.36,14.56,1025,54,8.2,60,20,801,1,4,4,5
3044,1493920800,2017-05-04 18:00:00,3600,53.345035,-6.267261,13.39,9999.0,4.28,12.19,13.36,14.56,1025,54,9.8,70,20,801,1,4,4,5
3045,1493924400,2017-05-04 19:00:00,3600,53.345035,-6.267261,12.39,10000.0,3.35,11.09,12.36,13.56,1025,54,8.8,80,0,800,5,11,14,5
3046,1493928000,2017-05-04 20:00:00,3600,53.345035,-6.267261,11.39,10000.0,3.18,10.07,11.36,12.56,1026,57,9.3,80,0,800,5,11,12,5
3047,1493931600,2017-05-04 21:00:00,3600,53.345035,-6.267261,10.39,10000.0,3.2,9.08,10.36,11.56,1026,61,9.8,80,0,800,5,11,12,5
3048,1493935200,2017-05-04 22:00:00,3600,53.345035,-6.267261,10.39,10000.0,5.37,9.34,10.36,10.56,1026,71,10.3,80,0,800,5,11,12,5
3049,1493938800,2017-05-04 23:00:00,3600,53.345035,-6.267261,9.39,10000.0,5.19,5.56,9.36,9.56,1026,75,9.3,80,0,800,5,11,12,5
3050,1493942400,2017-05-05 00:00:00,3600,53.345035,-6.267261,9.39,10000.0,5.19,5.14,9.36,9.56,1026,75,11.3,80,0,800,5,11,12,5
3051,1493946000,2017-05-05 01:00:00,3600,53.345035,-6.267261,8.39,10000.0,4.41,4.12,8.36,8.56,1026,76,9.8,80,0,800,5,11,12,5
3052,1493949600,2017-05-05 02:00:00,3600,53.345035,-6.267261,8.39,10000.0,5.32,4.52,8.36,8.56,1026,81,8.2,80,0,800,5,11,12,5
3053,1493953200,2017-05-05 03:00:00,3600,53.345035,-6.267261,8.39,9999.0,5.32,4.37,8.36,8.56,1026,81,8.8,70,40,802,1,3,2,5
3054,1493956800,2017-05-05 04:00:00,3600,53.345035,-6.267261,8.39,9999.0,5.32,4.24,8.36,8.56,1026,81,9.3,80,75,803,1,2,1,5
3055,1493960400,2017-05-05 05:00:00,3600,53.345035,-6.267261,8.39,9999.0,5.32,4.66,8.36,8.56,1026,81,7.7,80,75,803,1,2,6,5
3056,1493964000,2017-05-05 06:00:00,3600,53.345035,-6.267261,8.39,9999.0,5.32,4.52,8.36,8.56,1026,81,8.2,80,40,802,1,3,5,5
3057,1493967600,2017-05-05 07:00:00,3600,53.345035,-6.267261,9.39,9999.0,5.38,5.45,8.53,9.41,1026,76,9.8,80,40,802,1,3,5,5
3058,1493971200,2017-05-05 08:00:00,3600,53.345035,-6.267261,10.39,9999.0,5.37,9.34,9.53,10.41,1026,71,10.8,80,40,802,1,3,5,5
3059,1493974800,2017-05-05 09:00:00,3600,53.345035,-6.267261,11.39,9999.0,6.33,10.44,10.53,11.41,1026,71,9.3,70,40,802,1,3,5,5
3060,1493978400,2017-05-05 10:00:00,3600,53.345035,-6.267261,10.39,9999.0,6.35,9.47,10.36,10.56,1025,76,9.8,80,40,802,1,3,5,5
3061,1493982000,2017-05-05 11:00:00,3600,53.345035,-6.267261,11.39,9999.0,5.27,10.31,11.36,12.56,1025,66,10.8,70,40,802,1,3,5,5
3062,1493985600,2017-05-05 12:00:00,3600,53.345035,-6.267261,12.39,9999.0,5.32,11.3,12.36,12.56,1024,62,11.3,70,40,802,1,3,5,5
3063,1493989200,2017-05-05 13:00:00,3600,53.345035,-6.267261,12.39,9999.0,3.35,11.09,12.36,12.56,1023,54,11.3,70,40,802,1,3,5,5
3064,1493992800,2017-05-05 14:00:00,3600,53.345035,-6.267261,13.39,9999.0,4.28,12.19,13.36,13.56,1022,54,9.8,60,40,802,1,3,5,5
3065,1493996400,2017-05-05 15:00:00,3600,53.345035,-6.267261,13.39,9999.0,3.19,12.09,13.36,13.56,1021,50,9.3,70,40,802,1,3,5,5
3066,1494000000,2017-05-05 16:00:00,3600,53.345035,-6.267261,13.39,9999.0,3.19,12.09,13.36,14.56,1020,50,9.3,60,40,802,1,3,5,5
3067,1494003600,2017-05-05 17:00:00,3600,53.345035,-6.267261,13.39,9999.0,3.19,12.09,13.36,13.56,1020,50,9.3,70,40,802,1,3,5,5
3068,1494007200,2017-05-05 18:00:00,3600,53.345035,-6.267261,12.39,10000.0,3.35,11.09,12.36,13.56,1019,54,9.3,60,0,800,5,11,14,5
3069,1494010800,2017-05-05 19:00:00,3600,53.345035,-6.267261,12.39,10000.0,4.12,11.17,12.36,13.56,1018,57,8.8,60,0,800,5,11,14,5
3070,1494014400,2017-05-05 20:00:00,3600,53.345035,-6.267261,11.39,10000.0,5.27,10.31,11.36,12.56,1018,66,9.8,60,0,800,5,11,14,5
3071,1494018000,2017-05-05 21:00:00,3600,53.345035,-6.267261,10.39,10000.0,5.37,9.34,10.36,11.56,1018,71,9.3,70,0,800,5,11,12,5
3072,1494021600,2017-05-05 22:00:00,3600,53.345035,-6.267261,10.39,10000.0,5.37,9.34,10.36,11.56,1018,71,8.2,70,0,800,5,11,12,5
3073,1494025200,2017-05-05 23:00:00,3600,53.345035,-6.267261,9.39,10000.0,4.2,5.96,9.36,10.56,1018,70,7.7,70,0,800,5,11,12,5
3074,1494028800,2017-05-06 00:00:00,3600,53.345035,-6.267261,9.39,10000.0,4.2,5.83,9.36,9.56,1017,70,8.2,70,0,800,5,11,12,5
3075,1494032400,2017-05-06 01:00:00,3600,53.345035,-6.267261,8.39,10000.0,4.22,4.52,8.36,9.56,1017,75,8.2,70,0,800,5,11,12,5
3076,1494036000,2017-05-06 02:00:00,3600,53.345035,-6.267261,8.39,10000.0,3.44,4.52,8.36,8.56,1016,71,8.2,70,0,800,5,11,12,5
3077,1494039600,2017-05-06 03:00:00,3600,53.345035,-6.267261,8.39,10000.0,3.24,4.52,8.36,8.56,1016,70,8.2,80,0,800,5,11,12,5
3078,1494043200,2017-05-06 04:00:00,3600,53.345035,-6.267261,8.39,9999.0,4.22,3.9,8.36,8.56,1016,75,10.8,80,75,803,1,2,1,5
3079,1494046800,2017-05-06 05:00:00,3600,53.345035,-6.267261,8.39,9999.0,4.41,4.12,8.36,8.56,1016,76,9.8,80,75,803,1,2,6,5
3080,1494050400,2017-05-06 06:00:00,3600,53.345035,-6.267261,8.39,9999.0,4.41,4.12,8.36,8.56,1016,76,9.8,80,75,803,1,2,6,5
3081,1494054000,2017-05-06 07:00:00,3600,53.345035,-6.267261,8.39,9999.0,4.41,4.37,8.36,8.56,1016,76,8.8,70,75,803,1,2,6,5
3082,1494057600,2017-05-06 08:00:00,3600,53.345035,-6.267261,9.39,9999.0,5.38,5.56,8.53,9.41,1016,76,9.3,70,75,803,1,2,6,5
3083,1494061200,2017-05-06 09:00:00,3600,53.345035,-6.267261,9.39,9999.0,4.4,5.68,8.53,9.41,1016,71,8.8,70,75,803,1,2,6,5
3084,1494064800,2017-05-06 10:00:00,3600,53.345035,-6.267261,10.39,9999.0,5.37,9.34,9.53,10.41,1016,71,8.8,50,75,803,1,2,6,5
3085,1494068400,2017-05-06 11:00:00,3600,53.345035,-6.267261,10.39,9999.0,6.35,9.47,9.53,10.41,1016,76,9.8,60,75,803,1,2,6,5
3086,1494072000,2017-05-06 12:00:00,3600,53.345035,-6.267261,11.39,9999.0,5.27,10.31,11.36,11.56,1017,66,8.8,60,75,803,1,2,6,5
3087,1494075600,2017-05-06 13:00:00,3600,53.345035,-6.267261,11.39,9999.0,5.27,10.31,11.36,11.56,1017,66,8.2,70,75,803,1,2,6,5
3088,1494079200,2017-05-06 14:00:00,3600,53.345035,-6.267261,13.39,9999.0,6.27,12.4,11.53,13.41,1017,62,9.3,70,75,803,1,2,6,5
3089,1494082800,2017-05-06 15:00:00,3600,53.345035,-6.267261,12.39,9999.0,5.32,11.3,12.36,12.56,1017,62,7.7,70,75,803,1,2,6,5
3090,1494086400,2017-05-06 16:00:00,3600,53.345035,-6.267261,12.39,9999.0,5.32,11.3,12.36,12.56,1017,62,6.2,60,75,803,1,2,6,5
3091,1494090000,2017-05-06 17:00:00,3600,53.345035,-6.267261,12.39,9999.0,4.12,11.17,12.36,12.56,1017,57,5.1,60,75,803,1,2,6,5
3092,1494093600,2017-05-06 18:00:00,3600,53.345035,-6.267261,12.39,9999.0,4.12,11.17,12.36,12.56,1017,57,4.6,80,75,803,1,2,6,5
3093,1494097200,2017-05-06 19:00:00,3600,53.345035,-6.267261,11.46,9999.0,4.21,10.25,11.14,11.56,1018,61,3.6,60,75,803,1,2,6,5
3094,1494100800,2017-05-06 20:00:00,3600,53.345035,-6.267261,10.92,9999.0,4.82,9.79,10.36,11.56,1019,66,4.1,20,75,803,1,2,6,5
3095,1494104400,2017-05-06 21:00:00,3600,53.345035,-6.267261,10.92,9999.0,6.08,9.95,10.36,11.56,1019,72,2.6,350,75,803,1,2,1,5
3096,1494108000,2017-05-06 22:00:00,3600,53.345035,-6.267261,9.39,9999.0,6.3,9.39,9.36,10.56,1019,81,1.0,0,75,803,1,2,1,5
3097,1494111600,2017-05-06 23:00:00,3600,53.345035,-6.267261,9.39,9999.0,6.3,8.4,9.36,10.56,1020,81,2.1,20,75,803,1,2,1,5
3098,1494115200,2017-05-07 00:00:00,3600,53.345035,-6.267261,9.39,9999.0,7.34,7.72,9.36,9.56,1020,87,3.1,30,75,803,1,2,1,5
3099,1494118800,2017-05-07 01:00:00,3600,53.345035,-6.267261,9.92,9999.0,6.99,8.66,9.14,10.56,1020,82,2.6,40,75,803,1,2,1,5
3100,1494122400,2017-05-07 02:00:00,3600,53.345035,-6.267261,8.92,9999.0,6.37,8.42,8.36,9.56,1021,84,1.5,10,75,803,1,2,1,5
3101,1494126000,2017-05-07 03:00:00,3600,53.345035,-6.267261,5.39,9999.0,4.35,3.72,5.36,7.56,1021,93,2.1,360,40,802,1,3,2,5
3102,1494129600,2017-05-07 04:00:00,3600,53.345035,-6.267261,4.39,9999.0,3.36,3.25,4.36,7.56,1021,93,1.5,0,40,802,1,3,2,5
3103,1494133200,2017-05-07 05:00:00,3600,53.345035,-6.267261,2.39,9999.0,2.39,2.39,2.36,3.56,1021,100,1.0,300,20,801,1,4,4,5
3104,1494136800,2017-05-07 06:00:00,3600,53.345035,-6.267261,6.39,9999.0,6.39,4.89,6.36,6.56,1022,100,2.1,280,20,801,1,4,4,5
3105,1494140400,2017-05-07 07:00:00,3600,53.345035,-6.267261,9.39,9999.0,7.34,8.95,9.36,9.56,1023,87,1.5,0,20,801,1,4,4,5
3106,1494144000,2017-05-07 08:00:00,3600,53.345035,-6.267261,13.39,9999.0,5.3,12.3,13.36,13.56,1023,58,1.0,0,20,801,1,4,4,5
3107,1494147600,2017-05-07 09:00:00,3600,53.345035,-6.267261,13.39,10000.0,5.3,12.3,13.36,14.56,1023,58,1.5,0,0,800,5,11,14,5
3108,1494151200,2017-05-07 10:00:00,3600,53.345035,-6.267261,15.39,9999.0,4.15,14.21,15.36,15.56,1024,47,2.1,10,20,801,1,4,4,5
3109,1494154800,2017-05-07 11:00:00,3600,53.345035,-6.267261,16.39,10000.0,5.06,15.31,16.36,16.56,1024,47,2.1,290,0,800,5,11,14,5
3110,1494158400,2017-05-07 12:00:00,3600,53.345035,-6.267261,17.39,9999.0,5.35,16.36,17.36,17.56,1024,45,3.1,90,20,801,1,4,4,5
3111,1494162000,2017-05-07 13:00:00,3600,53.345035,-6.267261,17.39,9999.0,7.16,16.52,17.36,18.56,1024,51,4.1,100,20,801,1,4,4,5
3112,1494165600,2017-05-07 14:00:00,3600,53.345035,-6.267261,18.39,9999.0,6.26,17.46,18.36,19.56,1024,45,3.1,80,20,801,1,4,4,5
3113,1494169200,2017-05-07 15:00:00,3600,53.345035,-6.267261,18.39,9999.0,4.2,17.3,18.36,19.56,1024,39,4.1,120,20,801,1,4,4,5
3114,1494172800,2017-05-07 16:00:00,3600,53.345035,-6.267261,18.39,9999.0,4.2,17.3,18.36,18.56,1024,39,3.6,120,20,801,1,4,4,5
3115,1494176400,2017-05-07 17:00:00,3600,53.345035,-6.267261,18.39,10000.0,3.07,17.22,18.36,18.56,1024,36,3.6,130,0,800,5,11,14,5
3116,1494180000,2017-05-07 18:00:00,3600,53.345035,-6.267261,17.39,10000.0,2.18,16.12,17.36,18.56,1024,36,3.6,150,0,800,5,11,14,5
3117,1494183600,2017-05-07 19:00:00,3600,53.345035,-6.267261,17.39,10000.0,1.38,16.07,17.36,17.56,1024,34,3.1,140,0,800,5,11,14,5
3118,1494187200,2017-05-07 20:00:00,3600,53.345035,-6.267261,13.39,10000.0,3.19,12.09,13.36,16.56,1025,50,3.6,110,0,800,5,11,14,5
3119,1494190800,2017-05-07 21:00:00,3600,53.345035,-6.267261,8.39,10000.0,3.24,5.98,8.36,12.56,1025,70,4.1,110,0,800,5,11,12,5
